,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1409,9473200105,20140924T000000,425000.0,2.0,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732
13817,7923300230,20150504T000000,479000.0,3.0,1.0,1480,10094,1.0,0,0,4,7,1480,0,1956,0,98007,47.5942,-122.136,1430,10083
15548,318900080,20141010T000000,470000.0,4.0,1.0,1740,37238,1.5,0,0,4,7,1740,0,1932,0,98024,47.5651,-121.902,1810,18352
20034,1085623250,20150331T000000,415000.0,4.0,2.5,2544,4071,2.0,0,0,3,9,2544,0,2013,0,98030,47.341,-122.179,2358,4179
20392,7936000463,20150416T000000,838000.0,4.0,2.5,2560,7210,2.0,0,0,3,9,2560,0,2006,0,98136,47.5535,-122.395,2160,10439
3438,7000100711,20140621T000000,1100000.0,3.0,2.5,2200,20000,1.0,0,1,3,7,1400,800,1952,0,98004,47.5809,-122.191,3050,11775
15946,7696630170,20140605T000000,276000.0,4.0,2.5,2068,7242,2.0,0,0,4,7,2068,0,1976,0,98001,47.3318,-122.281,1560,7524
16800,1311200380,20140827T000000,210000.0,3.0,1.0,1730,7210,1.0,0,0,3,7,1430,300,1963,0,98001,47.3404,-122.28,1820,7210
15153,3388100020,20140812T000000,225000.0,3.0,1.5,1660,7221,1.0,0,0,3,7,980,680,1962,0,98168,47.4962,-122.32,1770,8083
19602,7203150330,20140717T000000,669000.0,4.0,2.5,2470,4945,2.0,0,0,3,8,2470,0,2012,0,98053,47.6898,-122.015,2510,4988
1301,2026049155,20150320T000000,372500.0,3.0,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147
18834,8001400300,20150316T000000,310000.0,4.0,2.5,2130,9013,2.0,0,0,3,8,2130,0,1988,0,98001,47.3208,-122.273,2350,8982
104,6197800045,20140924T000000,290000.0,3.0,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910
20566,8822901175,20141229T000000,345000.0,3.0,3.5,1320,1161,3.0,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161
18240,1775500371,20150501T000000,712000.0,4.0,2.5,3140,32336,1.5,0,0,3,10,3140,0,1995,0,98072,47.7412,-122.087,2340,19965
6011,2316400285,20150513T000000,495000.0,4.0,3.5,2490,18042,2.0,0,0,3,8,2490,0,2003,0,98070,47.4161,-122.441,1960,21107
13829,1604600085,20140711T000000,400000.0,3.0,2.5,2020,3000,1.0,0,0,4,6,1010,1010,1910,0,98118,47.5621,-122.291,1670,3000
7768,428000150,20140718T000000,269950.0,3.0,1.0,990,9950,1.0,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260
16061,5288200225,20141125T000000,437500.0,3.0,2.0,1760,2875,2.0,0,2,3,7,1290,470,1988,0,98126,47.5602,-122.378,1760,4830
12616,1139000620,20141008T000000,385000.0,2.0,1.0,770,7554,1.0,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500
16767,625049153,20140603T000000,605000.0,3.0,2.0,2060,4040,1.0,0,0,4,8,1120,940,1947,0,98103,47.6798,-122.352,1500,4000
17270,2329800630,20140527T000000,274950.0,3.0,1.75,1670,7415,1.0,0,0,3,7,1320,350,1987,0,98042,47.3776,-122.116,1650,8585
12824,739000035,20150116T000000,291970.0,1.0,1.0,680,21727,1.0,0,0,3,5,680,0,1952,1995,98058,47.446000000000005,-122.175,1470,19406
18745,2123049194,20150409T000000,199950.0,3.0,1.5,1370,10317,1.5,0,0,3,6,1370,0,1958,0,98168,47.4731,-122.298,1370,9884
10609,9378700200,20141008T000000,375000.0,5.0,3.0,2680,8410,2.0,0,0,3,8,1810,870,1990,0,98058,47.4401,-122.126,1860,8410
11813,4397010350,20150126T000000,364900.0,4.0,2.5,2490,9346,2.0,0,2,3,9,2490,0,1996,0,98042,47.3831,-122.147,2650,9454
19060,7137970210,20150327T000000,289999.0,3.0,2.0,1490,9285,1.0,0,0,3,8,1490,0,1995,0,98092,47.3248,-122.169,2040,6681
19228,3600600065,20140820T000000,279950.0,3.0,1.5,1520,7200,1.0,0,0,4,7,1160,360,1990,0,98198,47.3855,-122.302,1460,7200
12768,4222200210,20140522T000000,245000.0,4.0,2.0,1580,8000,1.0,0,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000
18440,2492200256,20141112T000000,357500.0,3.0,1.0,1000,4080,1.0,0,0,4,7,740,260,1945,0,98126,47.5351,-122.381,1480,4080
4866,1117200170,20140919T000000,715000.0,4.0,3.5,3260,110579,2.0,0,0,3,10,3260,0,1997,0,98053,47.6436,-121.997,3470,97895
6452,2473390440,20141202T000000,340000.0,3.0,2.25,1900,8125,1.0,0,0,3,7,1540,360,1969,0,98058,47.4564,-122.162,1480,8284
8373,3013300409,20150312T000000,400000.0,2.0,1.0,1220,6300,1.0,0,0,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886
2344,2887703066,20140528T000000,815000.0,4.0,2.25,2000,3800,2.0,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800
3706,1773100121,20140623T000000,286000.0,3.0,2.75,1100,750,2.0,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,1170,4800
12774,984200540,20150114T000000,290000.0,4.0,2.5,2050,9015,2.0,0,0,4,7,2050,0,1973,0,98058,47.4357,-122.168,1780,8820
5820,4127000095,20141029T000000,653000.0,3.0,2.0,2680,8429,1.0,0,0,4,9,1880,800,1950,1991,98038,47.372,-122.036,1570,8640
21370,6431000748,20141027T000000,331000.0,3.0,3.25,1290,1153,3.0,0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200
1893,3528000260,20141111T000000,915000.0,4.0,2.5,3510,28052,2.0,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295
20422,6788200596,20141016T000000,1285000.0,4.0,3.5,3440,3800,3.0,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800
16686,1088400190,20150422T000000,305000.0,3.0,1.0,1120,10125,1.0,0,0,3,6,1120,0,1961,0,98059,47.4794,-122.078,1120,8820
9050,2023700040,20140723T000000,625000.0,4.0,2.0,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,47.6385,-122.344,1240,3400
18604,9828200790,20141028T000000,815000.0,4.0,2.0,1400,4800,2.0,0,0,3,7,1400,0,1986,0,98122,47.6168,-122.298,1620,2595
12139,9286100320,20140606T000000,471000.0,3.0,2.5,2030,2805,2.0,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898
12994,6745700150,20140710T000000,749000.0,4.0,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000
8084,8146100325,20140505T000000,787000.0,3.0,1.75,1330,7500,1.0,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800
3409,1761300110,20140702T000000,260000.0,4.0,2.0,1620,7992,2.0,0,0,4,7,1620,0,1975,0,98031,47.395,-122.176,1710,7500
12299,3531900060,20140802T000000,345000.0,2.0,1.0,860,8250,1.0,0,0,3,7,860,0,1940,0,98133,47.7132,-122.334,1780,11200
4510,3013300017,20150408T000000,535000.0,3.0,1.0,1290,6859,1.0,0,0,4,7,1290,0,1941,0,98136,47.5317,-122.387,1560,6369
17248,725069102,20150330T000000,650000.0,3.0,2.25,2180,60112,2.0,0,0,3,8,2180,0,1976,0,98053,47.6723,-122.082,2060,120225
11222,3992700070,20141124T000000,450000.0,3.0,1.0,2020,8100,1.0,0,0,3,7,1170,850,1956,0,98125,47.7136,-122.288,1480,7620
4844,1721801025,20140718T000000,210000.0,2.0,1.0,1040,4590,1.0,0,0,3,7,1040,0,1954,0,98146,47.5078,-122.337,1040,6120
20568,2768301482,20140821T000000,490000.0,3.0,2.25,1280,1520,2.0,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
12519,7399800150,20140606T000000,535500.0,3.0,1.5,1730,40250,2.0,0,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,1730,36250
14840,2424059018,20140612T000000,1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,11,3270,0,1989,0,98006,47.548,-122.121,4180,32130
16457,7525530470,20140725T000000,810000.0,3.0,2.5,3140,10983,2.0,0,0,3,10,3140,0,1991,0,98075,47.5595,-122.04,3140,10983
1391,2710600070,20150204T000000,439000.0,2.0,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243
5279,7663700759,20141201T000000,368000.0,3.0,1.5,1560,7884,1.0,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.298,1820,9000
4339,3760500336,20141126T000000,2125000.0,4.0,2.75,3190,19513,2.0,0,4,4,10,3190,0,1982,0,98034,47.6991,-122.235,2750,13496
6387,4174600185,20140622T000000,480000.0,2.0,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,0,98108,47.5577,-122.297,1820,7875
12723,2988800065,20141202T000000,281000.0,2.0,1.0,1280,12500,1.0,0,0,3,7,1060,220,1951,0,98178,47.4833,-122.237,1460,17771
4654,114100745,20140506T000000,475000.0,6.0,3.0,3470,117612,1.5,0,0,3,7,3470,0,1924,0,98028,47.7663,-122.234,2120,17100
18652,2922701085,20150327T000000,543000.0,2.0,1.0,1070,4700,1.0,0,0,5,7,1070,0,1910,0,98117,47.6887,-122.368,1370,4700
806,7843500070,20141118T000000,308000.0,4.0,2.25,1960,12243,2.0,0,0,3,8,1960,0,1989,0,98042,47.3405,-122.058,1910,12230
13359,3126049052,20150318T000000,551000.0,4.0,1.75,2040,6348,1.0,0,0,3,7,1020,1020,1962,0,98103,47.6964,-122.336,1770,5047
16195,3580900290,20150128T000000,360000.0,4.0,2.0,1450,8940,1.0,0,0,3,7,1450,0,1962,0,98034,47.7304,-122.24,1310,8914
12420,8010100135,20141030T000000,580000.0,3.0,1.5,1800,6250,1.0,0,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,1800,5625
5105,3797000680,20141125T000000,549000.0,3.0,2.0,1340,3000,2.0,0,0,5,7,1340,0,1905,0,98103,47.6857,-122.349,1120,3000
17458,1180005050,20141218T000000,463000.0,4.0,2.75,1900,6000,1.0,0,2,3,7,1300,600,1961,0,98178,47.495,-122.229,2230,6000
18026,2767602720,20150223T000000,575000.0,3.0,2.0,1520,5000,1.5,0,0,3,7,1140,380,1945,0,98107,47.6733,-122.389,1530,4650
15646,8944460170,20141106T000000,368000.0,4.0,2.5,2689,5724,2.0,0,0,3,9,2689,0,2006,0,98030,47.3799,-122.184,2665,5700
8499,1722059021,20141217T000000,336500.0,3.0,2.0,1830,12891,1.0,0,0,3,7,1830,0,1994,0,98031,47.3924,-122.192,2320,8709
16634,1565100010,20150327T000000,225000.0,3.0,2.25,1590,9200,1.0,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200
8335,4136950180,20140926T000000,262000.0,3.0,2.5,1700,6200,2.0,0,0,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205
1927,2113700335,20150408T000000,316500.0,3.0,1.75,1460,6360,1.0,0,2,3,7,1010,450,1979,0,98106,47.5311,-122.353,1400,4240
3533,2221000100,20140507T000000,310000.0,3.0,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820
4820,5104510190,20150427T000000,349000.0,4.0,2.5,1830,4694,2.0,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175
8846,3205400230,20140716T000000,347000.0,3.0,1.0,1010,7200,1.0,0,0,3,7,1010,0,1968,0,98034,47.7225,-122.179,1120,7200
1784,7504010560,20140509T000000,920000.0,4.0,3.0,3750,11025,2.0,0,0,3,10,3750,0,1976,0,98074,47.6367,-122.059,2930,12835
7352,3459800020,20150406T000000,560000.0,4.0,1.75,2230,6838,1.0,0,0,3,7,1320,910,1985,0,98008,47.5742,-122.118,1580,7500
18844,3303900090,20141023T000000,898000.0,3.0,2.25,2650,12845,1.0,0,3,3,9,1770,880,1977,0,98034,47.7209,-122.256,2650,12902
7347,5416100020,20141209T000000,323000.0,3.0,1.75,1910,8329,1.0,0,0,3,8,1910,0,2004,0,98022,47.19,-122.016,2510,9259
7840,7972600450,20141222T000000,328000.0,4.0,2.75,1930,3840,1.0,0,0,3,7,1170,760,1997,0,98106,47.5303,-122.346,1610,3840
11320,4040400340,20140905T000000,460000.0,3.0,1.75,1420,8250,1.0,0,0,4,7,1420,0,1960,0,98007,47.6112,-122.133,2020,8250
11092,1938400520,20141016T000000,272000.0,4.0,2.25,2040,7600,1.0,0,0,4,8,1580,460,1978,0,98023,47.3169,-122.365,2130,7200
11436,2734100732,20141015T000000,216650.0,3.0,3.5,1480,1077,2.0,0,0,3,7,1300,180,2007,0,98109,47.5421,-122.322,1140,2003
7191,7159200005,20140507T000000,3200000.0,7.0,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,98109,47.6307,-122.354,2940,5400
19424,3331500650,20140919T000000,356000.0,3.0,1.0,920,3863,1.0,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,1080,5150
16727,6802200280,20141110T000000,279000.0,3.0,2.5,2010,11618,2.0,0,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354
17519,7518502210,20140530T000000,645500.0,2.0,1.0,1890,5202,1.5,0,0,4,7,1890,0,1909,0,98117,47.6786,-122.379,1670,5100
9602,5151600530,20150423T000000,460000.0,4.0,2.5,2680,11998,1.0,0,3,3,8,1510,1170,1960,0,98003,47.337,-122.321,2680,12746
18760,1525069021,20141201T000000,400000.0,3.0,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,98053,47.6465,-122.024,2580,70131
20180,7853400250,20140604T000000,610000.0,4.0,3.5,2910,5260,2.0,0,0,3,9,2910,0,2012,0,98065,47.5168,-121.883,2910,5260
11224,3468800310,20150113T000000,425000.0,2.0,1.0,750,4000,1.0,0,0,2,6,750,0,1933,0,98108,47.54,-122.32,1160,4000
6724,1473200170,20140729T000000,305000.0,3.0,2.5,1260,1622,3.0,0,0,3,8,1260,0,2009,0,98133,47.7325,-122.343,1340,1188
10134,8078440140,20141009T000000,546500.0,3.0,2.5,2130,7199,2.0,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546
7378,7849201100,20150217T000000,323000.0,3.0,1.0,1590,7759,2.0,0,0,4,7,1590,0,1912,1984,98065,47.5217,-121.819,1600,7200
1147,6332940070,20140507T000000,510000.0,4.0,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,98155,47.7402,-122.317,2260,7474
3568,9169100214,20140514T000000,372220.0,3.0,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000
13308,3451000206,20141016T000000,340000.0,3.0,1.75,2140,13260,1.0,0,0,3,7,1240,900,1948,0,98146,47.5074,-122.353,1640,13260
6412,925069071,20150126T000000,750000.0,5.0,3.75,3500,101494,1.5,0,0,3,8,3500,0,1967,1990,98053,47.6745,-122.054,3250,38636
16523,7436400020,20150325T000000,585000.0,3.0,1.75,1840,7350,1.0,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,8518
4037,7173700518,20140721T000000,690000.0,3.0,1.5,2540,9520,1.0,0,0,3,8,1500,1040,1959,0,98115,47.6834,-122.306,1870,6800
13418,2481630180,20140625T000000,1140000.0,4.0,2.25,3310,127631,2.0,0,0,5,9,3310,0,1924,1956,98072,47.732,-122.134,3830,43959
11275,226059065,20140903T000000,514000.0,3.0,2.25,2260,54014,1.0,0,0,3,7,1450,810,1962,0,98072,47.7657,-122.131,2140,44431
8077,1026069172,20140618T000000,540000.0,4.0,2.5,2050,34222,2.0,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400
6406,7272000980,20150226T000000,279000.0,3.0,1.75,1750,9623,1.0,0,0,3,7,1150,600,1962,0,98198,47.3997,-122.313,1820,9623
19354,1628700107,20140625T000000,383000.0,3.0,1.75,1500,13430,1.0,0,0,3,7,1500,0,1977,0,98072,47.7527,-122.082,1500,13430
9517,6073300750,20140709T000000,480000.0,5.0,2.75,2550,7725,1.0,0,0,5,8,1390,1160,1967,0,98056,47.5388,-122.171,2450,7725
18494,8827901415,20150507T000000,613000.0,3.0,1.5,1470,4480,1.0,0,0,4,7,1130,340,1918,0,98105,47.6693,-122.291,2120,4480
9432,1924069039,20140519T000000,869000.0,5.0,3.25,4180,49222,2.0,0,0,4,8,2880,1300,1979,0,98027,47.5488,-122.094,3170,8029
11499,986000045,20141007T000000,240000.0,4.0,1.75,2020,10332,1.0,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379
2244,3582500240,20140514T000000,510000.0,3.0,1.75,2170,26460,1.0,0,0,3,8,1450,720,1986,0,98074,47.6147,-122.045,2090,29075
3915,1133000542,20140805T000000,425000.0,3.0,2.25,1670,9500,1.0,0,0,3,7,1170,500,1977,0,98125,47.7253,-122.309,1470,9500
10875,7740500070,20140710T000000,475000.0,3.0,2.0,1880,9659,1.0,0,0,3,8,1180,700,1951,0,98155,47.7497,-122.284,1780,9659
16976,3797710020,20150327T000000,325000.0,4.0,2.25,1770,7799,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.202,1770,7778
11343,8113101070,20150423T000000,334900.0,4.0,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343
17486,6046401300,20140609T000000,428000.0,3.0,2.0,1310,2550,1.0,0,0,3,7,780,530,1986,0,98103,47.6911,-122.35,1460,5100
19004,423059039,20150321T000000,365000.0,3.0,2.0,2030,8649,1.0,0,0,3,7,2030,0,1998,0,98056,47.5082,-122.166,1760,7200
6145,3522049063,20150402T000000,639900.0,4.0,2.5,3380,75794,2.0,0,0,3,10,3380,0,1997,0,98001,47.3511,-122.266,3710,17913
8043,4027701265,20150501T000000,480000.0,3.0,1.75,2920,21375,1.0,0,0,3,8,1850,1070,1961,0,98028,47.7666,-122.265,1540,8482
13540,7857003953,20141020T000000,420000.0,4.0,2.5,1940,5414,2.0,0,0,3,8,1940,0,1997,0,98108,47.5461,-122.299,2050,6307
7748,3325069025,20150508T000000,500000.0,3.0,1.0,2000,21780,1.0,0,0,3,8,1480,520,1978,0,98074,47.6064,-122.039,2000,45738
5061,6671900130,20141216T000000,370000.0,4.0,2.75,2200,5207,1.0,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.343,1210,6008
5519,1787600094,20141106T000000,285000.0,3.0,1.0,1160,7875,1.0,0,0,3,7,1160,0,1953,0,98125,47.724,-122.323,1600,7875
20617,3832080070,20140616T000000,284000.0,3.0,2.5,1880,6008,2.0,0,0,3,7,1880,0,2009,0,98042,47.3366,-122.052,2180,5185
7154,9558050170,20140513T000000,475000.0,4.0,2.5,3740,8700,1.0,0,0,3,10,2260,1480,2004,0,98058,47.4587,-122.117,2650,6333
5194,7504110050,20140626T000000,669950.0,4.0,2.5,2670,11877,2.0,0,0,3,9,2670,0,1996,0,98074,47.6327,-122.036,2430,11333
21252,2309710130,20140715T000000,272000.0,4.0,2.0,1870,6551,1.0,0,3,3,7,1870,0,2009,0,98022,47.1934,-121.977,2280,5331
8947,8929000330,20140729T000000,404763.0,3.0,2.5,1690,1609,2.0,0,0,3,8,1150,540,2014,0,98029,47.5521,-121.998,1690,1860
15215,4443800545,20150330T000000,545000.0,2.0,2.0,1430,3880,1.0,0,0,4,7,1430,0,1949,0,98117,47.6844,-122.392,1430,3880
20457,3342100569,20140813T000000,950000.0,3.0,2.5,2700,6947,2.0,0,3,3,9,2700,0,2013,0,98056,47.5172,-122.208,2500,6947
3952,3348401584,20140821T000000,210000.0,3.0,1.75,1400,7300,2.0,0,0,3,6,1400,0,1948,0,98178,47.4999,-122.268,1440,10825
9262,8835400805,20140522T000000,657000.0,4.0,1.75,2740,8520,1.0,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286
20591,8669160270,20140710T000000,273500.0,3.0,2.5,1550,3402,2.0,0,0,3,7,1550,0,2009,0,98002,47.3523,-122.212,2095,3402
9306,9477201530,20150423T000000,439000.0,3.0,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565
16316,1771000430,20140502T000000,315000.0,3.0,1.0,1160,9180,1.0,0,0,3,7,1160,0,1968,0,98077,47.7427,-122.072,1160,10282
8050,7853301130,20150505T000000,499000.0,4.0,2.25,2440,5000,2.0,0,0,3,7,2440,0,2007,0,98065,47.5407,-121.89,2440,5212
10942,7202350060,20140908T000000,475000.0,3.0,2.5,1690,2890,2.0,0,0,3,7,1690,0,2004,0,98053,47.6802,-122.031,1690,2730
19913,7207900030,20140609T000000,400000.0,4.0,3.5,2370,3692,2.5,0,0,3,8,2370,0,2013,0,98056,47.5044,-122.17,2520,5425
6836,1024039001,20140717T000000,1000000.0,4.0,2.75,3090,16538,3.0,0,0,4,8,2590,500,1919,1987,98116,47.5803,-122.403,1500,5130
9417,9828701565,20150209T000000,375000.0,3.0,2.0,2240,5200,1.0,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775
3341,2326300090,20140604T000000,865000.0,3.0,1.75,2090,4725,2.0,0,0,3,7,1610,480,1947,2013,98199,47.657,-122.394,1280,4725
17152,5215200050,20140729T000000,750000.0,3.0,2.5,2960,69351,2.0,1,3,4,9,2960,0,1990,0,98070,47.4,-122.42,2350,41433
13717,6192400180,20141006T000000,775000.0,5.0,3.5,3290,5600,2.0,0,0,3,9,2670,620,2004,0,98052,47.7056,-122.119,3130,5600
6770,1336800010,20140613T000000,1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,98112,47.6284,-122.312,3060,5800
6032,1443550080,20150330T000000,487600.0,4.0,2.5,2340,12080,2.0,0,0,3,8,2340,0,1999,0,98019,47.7325,-121.969,2200,12403
7691,6669020490,20140812T000000,320000.0,4.0,2.25,2190,9020,2.0,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,2170,8400
20242,3845101100,20150121T000000,392440.0,4.0,2.5,2547,4800,2.0,0,0,3,9,2547,0,2014,0,98092,47.2592,-122.194,2598,4800
20505,7519001068,20140527T000000,460000.0,3.0,3.5,1600,1431,2.0,0,0,3,8,1240,360,2006,0,98117,47.6865,-122.363,1500,4120
13445,1926049154,20150115T000000,465000.0,2.0,1.5,1450,27075,1.0,0,0,3,7,1450,0,1940,0,98133,47.7281,-122.353,1890,10599
16270,3303860630,20150427T000000,454450.0,4.0,3.0,2810,6000,2.0,0,0,3,9,2810,0,2007,0,98038,47.3689,-122.057,2790,6000
10349,1530900560,20141215T000000,385000.0,2.0,2.5,1760,3710,1.0,0,0,3,8,1130,630,1988,0,98072,47.7335,-122.16,1760,4200
2667,9274200316,20150409T000000,558000.0,3.0,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280
3314,3438500714,20140506T000000,325000.0,4.0,2.5,1890,6156,1.0,0,0,3,7,980,910,1980,0,98106,47.551,-122.356,1590,6954
14127,2287000330,20140915T000000,868500.0,5.0,2.5,2490,9639,1.0,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958
298,600000152,20140602T000000,404000.0,3.0,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592
15961,2767704332,20140930T000000,469000.0,3.0,3.25,1390,1278,2.0,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256
9044,4151800410,20141031T000000,1348000.0,5.0,3.25,3540,5971,1.0,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,2820,6029
11117,5101408599,20140611T000000,465000.0,4.0,1.75,1470,5350,1.0,0,0,3,7,980,490,1955,0,98125,47.7048,-122.315,1970,6138
2453,2111010340,20140612T000000,306000.0,4.0,2.5,2490,8124,2.0,0,0,3,7,2490,0,2001,0,98092,47.3347,-122.17,2760,6300
20257,8924100372,20150423T000000,1302000.0,4.0,3.5,3590,5334,2.0,0,2,3,9,3140,450,2006,0,98115,47.6763,-122.267,2100,6250
11066,1823059159,20150506T000000,298000.0,2.0,1.0,850,5000,1.0,0,0,3,5,850,0,1907,0,98055,47.4874,-122.207,910,4815
8433,1721801010,20140903T000000,225000.0,3.0,1.0,1790,6120,1.0,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120
18055,8651511030,20141002T000000,525000.0,3.0,1.75,2120,9146,1.0,0,0,3,8,1260,860,1981,0,98074,47.6475,-122.064,2040,10485
7476,1337801060,20150305T000000,1025000.0,3.0,1.0,2050,4800,2.0,0,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800
3281,8964800025,20150226T000000,1965000.0,5.0,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,0,98004,47.6203,-122.212,2370,13320
7314,8965450190,20150218T000000,295000.0,3.0,2.5,1500,3060,2.0,0,0,3,7,1500,0,1994,0,98006,47.5605,-122.117,2700,7734
17551,2481610170,20140609T000000,965000.0,4.0,2.25,3160,34560,1.0,0,0,4,10,3160,0,1981,0,98072,47.7337,-122.132,3530,38045
3489,6149700405,20141222T000000,210000.0,1.0,1.0,1050,7583,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.341,1420,7560
16624,7853220470,20140915T000000,615000.0,5.0,3.5,2950,7980,2.0,0,3,3,9,2350,600,2005,0,98065,47.5339,-121.858,2950,7980
1183,7625700935,20140605T000000,875000.0,3.0,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000
11890,1523089012,20141120T000000,365000.0,4.0,1.0,1520,80150,1.0,0,0,2,5,1520,0,1948,0,98045,47.4742,-121.769,1740,84506
3991,7852020590,20150305T000000,499900.0,3.0,2.5,2100,5112,2.0,0,0,3,8,2100,0,1999,0,98065,47.5338,-121.867,2100,4370
11450,7203100550,20140625T000000,660000.0,3.0,2.75,2210,4000,2.0,0,0,3,8,2210,0,2008,0,98053,47.6954,-122.017,2230,4674
13700,4139900180,20150420T000000,2340000.0,4.0,2.5,4500,35200,1.0,0,0,3,13,4500,0,1988,0,98006,47.5477,-122.126,4760,35200
13533,2968801085,20150508T000000,334000.0,4.0,1.5,1680,7620,1.0,0,0,4,7,1180,500,1965,0,98166,47.4578,-122.351,1460,7620
7061,2546500020,20140618T000000,295000.0,3.0,2.0,1380,8682,1.0,0,0,4,7,1380,0,1966,0,98148,47.4238,-122.322,1410,10594
8033,8945000910,20150326T000000,184000.0,3.0,1.0,1100,8680,1.0,0,0,3,6,1100,0,1962,0,98023,47.3072,-122.363,1100,9220
18035,8856970530,20141208T000000,326995.0,3.0,2.5,1860,5321,2.0,0,0,3,7,1860,0,2000,0,98038,47.3848,-122.033,1940,5205
576,8669160310,20141209T000000,266000.0,3.0,2.5,1805,3402,2.0,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402
19549,8044050040,20140807T000000,419950.0,4.0,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,0,98056,47.50899999999999,-122.166,2260,5866
15565,5126210280,20140926T000000,560000.0,3.0,2.5,3440,103672,2.0,0,0,3,9,3440,0,1990,0,98038,47.3895,-121.986,2710,112820
17820,7957600025,20140508T000000,245000.0,3.0,1.5,1260,7964,1.0,0,0,4,7,1260,0,1955,0,98148,47.4307,-122.334,1510,8776
19538,8718500610,20140526T000000,379950.0,3.0,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,1840,10600
